IncomingTrackId,std_accX_end,mean_accX_end,median_accX_end,max_angleX_diff
4205863,0.226374279,-0.042327837,-0.014053345,46.4793502
4205868,0.864387808,-2.340178681,-2.30801034,16.40105126
4205872,0.174809003,0.017191435,0.031105042,87.9990371
4205874,3.944423905,0.632368517,0.393846184,77.44884369
4205880,0.208185925,-0.33004414,-0.326049805,40.23926354
4205883,0,7.81400013,7.81400013,0
4205886,0.155717891,0.039565812,0.108825684,85.29333188
4205890,0,-0.421392381,-0.421392381,0
4205894,2.483040338,3.719469645,3.283747911,84.73043754
4205895,1.89673717,-0.103103291,0.131637573,62.65319055
4205896,2.501850103,-0.081938622,-0.475845337,89.4363673
4205900,0.312887551,-0.050195966,-0.069694519,81.19397624
4205905,5.846820763,4.591335366,8.333015442,69.82396206
4205906,4.558843532,5.475995577,6.40687561,35.93338151
4205908,0,2.120065689,2.120065689,0
4205910,0,4.695172787,4.695172787,0
4205920,1.512214918,8.527795553,8.411429405,3.418599624
4205923,6.817451014,-2.613738129,-0.710144043,87.26233723
4205924,0.339388679,-0.017951623,0.022323608,85.30853841
4205925,4.182088856,5.273220743,5.631162167,89.588597
4205926,0.07233369,9.687858189,9.691268921,0.32623435
4205927,2.517122924,-1.119401961,-1.314416766,88.44757283
4205930,0.512403612,3.463338764,3.527856112,11.29097043
4205931,0.121921866,0.1105568,0.088485718,37.42129197
4205932,0.099494238,8.536928904,8.516435623,3.379755457
4205933,0.320057912,-0.074750253,-0.044555664,82.15657597
4205935,0.231754322,0.088288289,0.091018677,59.62147503
4205939,0.497963312,-0.237590377,0.033317566,44.97964006
4205941,0,8.783128738,8.783128738,0
4205942,0.118085191,-0.015885033,-0.010925293,42.84074599
4205946,0.427076277,-0.033815508,0.01361084,78.0061528
4205953,0,-0.508224487,-0.508224487,0
4205956,0.240852624,0.361250872,0.373924255,80.17075215
4205967,0.165585021,-0.039803715,-9.92E-05,64.93272659
4205974,0.136266095,-0.048100561,0.005996704,53.38376425
4205983,0.293885288,0.158332907,0.095703125,44.82663951
4205988,0.46180809,-0.539591443,-0.552772522,24.39489293
4205989,0.297664842,0.056229525,0.114471436,89.29214653
4205992,0.377707644,-0.170131564,-0.012557983,89.73157678
4205995,0.368771708,-0.798578484,-0.955764771,85.07580709
4205997,0.104674777,-0.033304324,-0.045501709,31.51437739
4206001,0.425639205,-0.006544762,0.001419067,72.74987987
4206004,0.165932042,-0.035717126,-0.056137085,78.53931353
4206011,2.117354936,6.378552318,7.390900612,32.43418912
4206017,0,-0.561440289,-0.561440289,0
4206023,0.166889965,0.083505113,0.016418457,45.95354109
4206029,0.731303751,6.378922871,6.451176405,7.801813542
4206033,0.311279735,-0.032157146,-0.031417847,89.33726428
4206034,0.310169038,-0.147119115,-0.072998047,86.95111153
4206037,3.91857607,0.316469951,0.984016895,60.46790909
4206038,0.271644367,-0.254035353,-0.034492493,84.50423073
4206041,0.322627205,0.056565541,-0.01914978,83.8777831
4206043,0.339122145,0.326511342,0.248573303,87.00019793
4206045,0.516123552,-0.060150146,-0.100341797,89.63964088
4206047,0,0.465866089,0.465866089,0
4206048,2.716821546,-2.527973454,-3.798095703,62.20396401
4206049,2.023800337,0.444373779,1.567565918,55.2379496
4206060,0.941996347,-0.229301587,0.023,37.45156791
4206061,0.463425472,0.452800975,0.642730713,23.67596449
4206062,0.124107667,9.691794887,9.698455811,0.713134734
4206064,0.3344528,-0.010694202,-0.008399963,82.9531452
4206068,1.872991628,3.445256267,4.133589268,36.55318175
4206069,0.685396877,-0.00075344,0.00402832,87.60168169
4206070,0.360286989,0.004670744,-0.072128296,88.84215178
4206072,0.537907131,0.106079597,-0.005935669,89.78680405
4206077,0.585305877,1.158589581,1.155237556,6.130843231
4206078,0.410450867,-0.290162739,-0.375030518,41.63105969
